Đội,Trung vị,Giá trị trung bình ,Độ lệch chuẩn,Giá trị trung bình
Manchester United,1.0,,1.7191232112285073,1.3461538461538463
Manchester United,2.5,,2.2806881552589475,3.1923076923076925
Manchester United,0.0,,0.19611613513818402,0.038461538461538464
Manchester United,0.8500000000000001,,3.0189962672283084,2.1923076923076925
Manchester United,0.8500000000000001,,2.5739165009467877,1.9769230769230772
Manchester United,0.9,,2.398990172166999,1.5346153846153845
Manchester United,14.0,,38.937188077525775,28.76923076923077
Manchester United,52.0,,58.37666815274219,56.65384615384615
Manchester United,32.5,,71.130259708185,56.07692307692308
Manchester United,0.07,,0.1651963866246661,0.1346153846153846
Manchester United,0.07,,0.11176968076567786,0.08730769230769231
Manchester United,0.15500000000000003,,0.1941482383683624,0.22153846153846152
Manchester United,0.07,,0.16011918637737904,0.1269230769230769
Manchester United,0.15500000000000003,,0.18631321849137647,0.21384615384615382
Manchester United,0.07500000000000001,,0.12360234003261614,0.12153846153846151
Manchester United,0.07,,0.08795803195055801,0.09384615384615384
Manchester United,0.19,,0.16843350662456136,0.21461538461538462
Manchester United,0.07500000000000001,,0.1164903429473877,0.11499999999999999
Manchester United,0.19,,0.15575128101708036,0.2076923076923077
Manchester United,1.0,,3.149847371149666,2.1923076923076925
Manchester United,7.0,,27.640577751949007,20.807692307692307
Manchester United,3.5,,9.520504188329523,7.0
Manchester United,31.7,,24.239036069225552,33.37826086956522
Manchester United,0.87,,1.0127450130899,1.1526923076923077
Manchester United,0.25,,0.4028950999186532,0.41730769230769227
Manchester United,0.08,,0.20708975350776082,0.12956521739130436
Manchester United,0.26,,0.29129173897140037,0.35789473684210527
Manchester United,17.1,,5.694165240538886,16.94782608695652
Manchester United,0.0,,2.17574036912637,0.5769230769230769
Manchester United,0.0,,0.8629109946080097,0.23076923076923078
Manchester United,0.0,,1.0414486951431572,0.2692307692307692
Manchester United,0.8500000000000001,,3.0189962672283084,2.1923076923076925
Manchester United,0.8500000000000001,,2.5739165009467877,1.9769230769230772
Manchester United,0.08,,0.05362363351309052,0.09130434782608696
Manchester United,0.0,,1.0662082348209472,-6.4051328343759035e-18
Manchester United,0.0,,1.0702120566288935,-0.015384615384615396
Manchester United,568.5,,414.87618171431114,604.6153846153846
Manchester United,703.0,,537.8579180415586,748.5
Manchester United,81.65,,5.31175908860564,81.59615384615384
Manchester United,8755.5,,7936.2264461528175,9987.73076923077
Manchester United,2378.5,,4038.5497922664495,3501.230769230769
Manchester United,288.5,,194.09173089031896,302.0
Manchester United,327.0,,220.23223057630642,339.34615384615387
Manchester United,89.2,,4.575192303650702,89.80384615384615
Manchester United,196.5,,175.06043352115688,228.65384615384616
Manchester United,235.0,,203.25126927411415,266.03846153846155
Manchester United,84.9,,7.670897049137182,83.81153846153846
Manchester United,31.0,,67.21007250519706,52.07692307692308
Manchester United,56.0,,147.21149620659597,96.76923076923077
Manchester United,56.1,,14.152099961960886,58.912000000000006
Manchester United,1.0,,1.7191232112285073,1.3461538461538463
Manchester United,0.9,,2.398990172166999,1.5346153846153845
Manchester United,0.6,,2.0008613529792996,1.323076923076923
Manchester United,-0.1,,0.9876545643399511,-0.18846153846153849
Manchester United,9.0,,23.01517893778933,16.53846153846154
Manchester United,33.5,,42.210826172367746,46.07692307692308
Manchester United,6.0,,18.168823678107337,12.884615384615385
Manchester United,0.5,,3.599145197660988,1.9230769230769231
Manchester United,52.0,,58.37666815274219,56.65384615384615
Manchester United,675.0,,468.1301265509574,681.1538461538462
Manchester United,30.0,,82.60185321072497,63.88461538461539
Manchester United,7.0,,19.029572128259094,14.26923076923077
Manchester United,1.0,,5.906059469861311,2.8076923076923075
Manchester United,2.0,,5.028075025448453,3.8076923076923075
Manchester United,6.0,,45.5886119383069,22.807692307692307
Manchester United,3.0,,55.164885709884466,24.73076923076923
Manchester United,0.0,,29.71622193607132,8.576923076923077
Manchester United,0.0,,9.164144175073766,2.6923076923076925
Manchester United,0.0,,10.935334400992888,3.3076923076923075
Manchester United,0.0,,1.601921922614784,0.38461538461538464
Manchester United,568.5,,414.87618171431114,604.6153846153846
Manchester United,2.0,,4.658160746309807,3.4615384615384617
Manchester United,8.5,,15.444242143420807,14.26923076923077
Manchester United,21.5,,45.26163258893104,37.84615384615385
Manchester United,2.015,,1.469310042162647,2.32
Manchester United,18.5,,30.980316331503136,28.5
Manchester United,0.0,,9.47417542586161,3.0
Manchester United,0.0,,4.0726102006150615,2.1153846153846154
Manchester United,0.5,,3.237282811247729,2.0
Manchester United,1.0,,2.5795050210934174,1.4230769230769231
Manchester United,0.0,,1.0961470984947512,0.8076923076923077
Manchester United,2.0,,4.829556437667478,3.730769230769231
Manchester United,0.175,,0.16862201699477034,0.19423076923076926
Manchester United,1.5,,3.2994171979538827,2.6153846153846154
Manchester United,0.0,,0.5883484054145521,0.11538461538461539
Manchester United,0.0,,0.6793662204867574,0.3076923076923077
Manchester United,0.0,,0.603833904824319,0.2692307692307692
Manchester United,0.0,,0.5144077999169381,0.23076923076923078
Manchester United,0.0,,0.4914656259988704,0.19230769230769232
Manchester United,911.5,,631.7323788294681,919.0384615384615
Manchester United,55.0,,235.84939131703393,112.84615384615384
Manchester United,226.0,,339.32150626711626,314.7307692307692
Manchester United,374.0,,274.77787672675095,377.1923076923077
Manchester United,136.5,,264.891214245802,234.65384615384616
Manchester United,16.5,,54.51599624104696,39.07692307692308
Manchester United,911.5,,631.192288146318,918.7692307692307
Manchester United,11.0,,33.720297471085004,26.46153846153846
Manchester United,5.5,,14.136532052152624,11.807692307692308
Manchester United,47.599999999999994,,21.899607653668486,46.91923076923077
Manchester United,4.0,,16.077935190813527,11.5
Manchester United,40.7,,22.345457290878198,40.78846153846154
Manchester United,532.0,,357.6048721918993,534.7307692307693
Manchester United,2522.5,,2021.791972864286,2882.3076923076924
Manchester United,1314.0,,1157.7688602852272,1514.576923076923
Manchester United,14.0,,38.937188077525775,28.76923076923077
Manchester United,12.5,,20.49589077014069,19.807692307692307
Manchester United,2.0,,22.976643659293533,10.384615384615385
Manchester United,10.0,,18.676723481381845,18.5
Manchester United,9.5,,13.004614565607087,13.0
Manchester United,571.5,,401.90847982326295,597.1153846153846
Manchester United,32.5,,71.130259708185,56.07692307692308
Manchester United,82.0,,7.585816724955554,81.23076923076923
Manchester United,7.0,,10.764042706372702,10.23076923076923
Manchester United,5.0,,4.071665695813144,5.461538461538462
Manchester United,16.0,,6.629495942393845,17.954545454545453
Manchester United,3.0,,3.545961950422784,3.576923076923077
Manchester United,1.59,,0.27228407111804276,1.548846153846154
Manchester United,20.5,,17.00588133558505,24.0
Manchester United,25.0,,16.015425256728157,24.423076923076923
Manchester United,1.0,,4.051400517579834,-0.4230769230769231
Manchester United,26.7,,19.656695081789856,29.03846153846154
Manchester United,-4.85,,4.977524871475164,-5.315384615384616
Manchester United,14.5,,11.511933607548968,15.26923076923077
Manchester United,9.5,,12.327143283764553,12.961538461538462
Manchester United,1.5,,4.900863346234165,3.4615384615384617
Manchester United,6.0,,45.5886119383069,22.807692307692307
Manchester United,0.0,,0.19611613513818402,0.038461538461538464
Manchester United,68.5,,50.50922231099523,70.6923076923077
Manchester United,13.5,,15.89542749927209,16.76923076923077
Manchester United,18.0,,14.182600390836438,17.115384615384617
Manchester United,44.95,,20.2925617293249,47.26153846153847
Everton,28.0,,11.561828978499173,23.304347826086957
Everton,23.0,,13.720098641021774,18.17391304347826
Everton,1884.0,,1156.4803835216383,1633.1739130434783
Everton,1.0,,1.8734677533720456,1.6521739130434783
Everton,1.0,,1.8734677533720456,1.6521739130434783
Everton,0.0,,1.4528151763933679,0.7391304347826086
Everton,2.0,,3.1453585856641317,3.5652173913043477
Everton,0.0,,0.2085144140570748,0.043478260869565216
Everton,1.5,,3.1295985927557313,2.443478260869565
Everton,1.5,,2.8587705696611043,2.3434782608695652
Everton,1.0,,1.9762122911678408,1.7217391304347827
Everton,14.0,,21.618320440222146,21.52173913043478
Everton,38.0,,41.49798795065333,49.08695652173913
Everton,39.0,,46.20272394139488,48.65217391304348
Everton,0.09,,0.11515241661113065,0.10652173913043479
Everton,0.0,,0.057996865119042104,0.03
Everton,0.09,,0.1260497423615261,0.13608695652173913
Everton,0.09,,0.11047150116283368,0.10304347826086957
Everton,0.09,,0.12027307532536674,0.13260869565217392
Everton,0.11,,0.26869837035093647,0.20478260869565212
Everton,0.1,,0.08350049111119215,0.10782608695652172
Everton,0.2,,0.2855713363457413,0.31347826086956515
Everton,0.11,,0.26019755340590534,0.19869565217391302
Everton,0.2,,0.278142483462558,0.30782608695652164
Everton,1.0,,2.0718325508054636,1.7391304347826086
Everton,15.0,,19.446694141768113,21.91304347826087
Everton,4.0,,6.8671757489377265,6.608695652173913
Everton,28.6,,18.21668518275537,32.680952380952384
Everton,1.25,,1.2178053220328533,1.6304347826086956
Everton,0.37,,0.7157342342456076,0.6313043478260869
Everton,0.07,,0.06973760343841286,0.07333333333333332
Everton,0.25,,0.20722413494876304,0.24050000000000002
Everton,16.0,,4.196903620527877,16.5
Everton,0.0,,1.2335879094879225,0.6086956521739131
Everton,0.0,,0.4170288281141496,0.08695652173913043
Everton,0.0,,0.45769658728016016,0.13043478260869565
Everton,1.5,,3.1295985927557313,2.443478260869565
Everton,1.5,,2.8587705696611043,2.3434782608695652
Everton,0.1,,0.05843596413820777,0.10380952380952384
Everton,-0.4,,1.7292873626464444,-0.7043478260869565
Everton,-0.4,,1.7440582359642651,-0.691304347826087
Everton,393.0,,394.6715099807862,493.3478260869565
Everton,550.0,,524.7327307641272,674.4347826086956
Everton,69.4,,8.120770714411744,71.36521739130434
Everton,5825.0,,8768.924059995074,9064.521739130434
Everton,2373.0,,5635.865413973872,3842.3478260869565
Everton,175.0,,174.03813584175373,226.0
Everton,252.0,,197.65227781359158,264.82608695652175
Everton,86.6,,9.135129604191476,83.91739130434784
Everton,127.0,,170.7604938065573,190.65217391304347
Everton,195.0,,195.0707280265451,234.95652173913044
Everton,75.5,,12.173177278725904,75.94782608695652
Everton,27.0,,99.80374021681162,63.82608695652174
Everton,62.0,,216.7342957187705,132.8695652173913
Everton,47.9,,18.772301098627985,52.47391304347828
Everton,0.0,,1.4528151763933679,0.7391304347826086
Everton,1.0,,1.9762122911678408,1.7217391304347827
Everton,0.8,,1.7883350615838516,1.3782608695652174
Everton,-0.9,,0.8658428231881368,-0.982608695652174
Everton,8.0,,16.487508746442913,14.73913043478261
Everton,32.0,,37.9660239205005,41.65217391304348
Everton,8.0,,12.811957112763395,12.347826086956522
Everton,1.0,,5.1310879198379284,3.347826086956522
Everton,38.0,,41.49798795065333,49.08695652173913
Everton,439.0,,462.32763052262413,595.7391304347826
Everton,16.0,,116.2945524300308,74.82608695652173
Everton,1.0,,47.06664184646656,17.782608695652176
Everton,1.0,,3.096600201240727,1.9565217391304348
Everton,1.0,,5.202614119448927,3.391304347826087
Everton,10.0,,53.737945610331735,32.69565217391305
Everton,4.0,,62.11114607220802,33.391304347826086
Everton,0.0,,20.554372124653554,7.869565217391305
Everton,0.0,,16.286952512191693,6.086956521739131
Everton,0.0,,3.223554613749562,1.1304347826086956
Everton,0.0,,0.45769658728016016,0.13043478260869565
Everton,393.0,,394.6715099807862,493.3478260869565
Everton,3.0,,3.7087653891102965,3.869565217391304
Everton,11.0,,14.987610166334848,15.08695652173913
Everton,25.0,,32.274820396410476,37.130434782608695
Everton,2.33,,1.485182811706937,2.3695652173913047
Everton,19.0,,21.435351835236933,25.73913043478261
Everton,0.0,,8.245252556672849,3.5652173913043477
Everton,1.0,,1.7217511078754548,1.3478260869565217
Everton,3.0,,2.304832524160243,3.3043478260869565
Everton,1.0,,2.043982781886438,1.7826086956521738
Everton,1.0,,1.5879984667608409,1.391304347826087
Everton,1.0,,2.759102792819411,2.608695652173913
Everton,0.12,,0.10044171219870315,0.12391304347826088
Everton,1.0,,1.590485544975088,1.434782608695652
Everton,0.0,,0.8504823091062897,0.21739130434782608
Everton,0.0,,0.0,0.0
Everton,0.0,,0.8434823356733,0.5652173913043478
Everton,0.0,,0.42174116783664994,0.21739130434782608
Everton,0.0,,0.4910261901035311,0.17391304347826086
Everton,738.0,,637.9911810014095,871.7391304347826
Everton,49.0,,234.3045044178917,111.65217391304348
Everton,188.0,,383.52079680380785,295.2608695652174
Everton,265.0,,284.53547886894154,355.5652173913044
Everton,179.0,,195.64449084607259,229.69565217391303
Everton,21.0,,33.57034970694587,35.17391304347826
Everton,736.0,,638.0459330238077,871.6086956521739
Everton,21.0,,19.748117436669506,24.52173913043478
Everton,8.0,,8.75579988467949,10.869565217391305
Everton,44.4,,18.506811662792646,48.77272727272727
Everton,10.0,,10.012442851657505,11.608695652173912
Everton,45.7,,17.430970223820673,44.34090909090909
Everton,357.0,,307.57633455945154,424.7391304347826
Everton,2068.0,,1758.7756262688292,2267.608695652174
Everton,794.0,,1001.0392998488609,1126.0434782608695
Everton,14.0,,21.618320440222146,21.52173913043478
Everton,12.0,,15.198424091387242,16.91304347826087
Everton,3.0,,6.359456560668968,5.521739130434782
Everton,16.0,,22.26617633756753,24.347826086956523
Everton,7.0,,15.249181925831783,13.91304347826087
Everton,565.0,,345.3014779463545,489.2608695652174
Everton,39.0,,46.20272394139488,48.65217391304348
Everton,83.0,,7.134229685227482,81.47826086956522
Everton,10.0,,12.652703627719614,13.0
Everton,4.0,,5.699316927381314,5.130434782608695
Everton,21.0,,10.746750534874415,22.647058823529413
Everton,2.0,,8.07156723495868,5.826086956521739
Everton,1.22,,0.41035316901439683,1.0552173913043479
Everton,21.0,,14.570531742421654,19.130434782608695
Everton,25.0,,16.391335800600977,24.304347826086957
Everton,-4.0,,4.598934401408493,-5.173913043478261
Everton,28.7,,17.837740334390848,26.304347826086957
Everton,-0.9,,1.7806824645415285,-0.4913043478260869
Everton,18.0,,15.309843380904526,19.869565217391305
Everton,8.0,,14.3983420213727,15.695652173913043
Everton,1.0,,6.362563432983217,3.869565217391304
Everton,10.0,,53.737945610331735,32.69565217391305
Everton,0.0,,0.34435022157509093,0.13043478260869565
Everton,46.0,,68.18606837872834,85.6086956521739
Everton,16.0,,40.62661368032579,29.391304347826086
Everton,19.0,,31.13739792286945,25.08695652173913
Everton,47.2,,21.788489355581042,47.82727272727273
Brighton & Hove Albion,20.0,,8.751417118804335,20.928571428571427
Brighton & Hove Albion,15.0,,8.603785926854078,14.892857142857142
Brighton & Hove Albion,1344.5,,768.792913371861,1338.107142857143
Brighton & Hove Albion,0.0,,2.0428608428574924,1.6071428571428572
Brighton & Hove Albion,0.0,,2.0428608428574924,1.6071428571428572
Brighton & Hove Albion,1.0,,2.0522281090659025,1.2857142857142858
Brighton & Hove Albion,3.0,,2.2062921084309908,3.142857142857143
Brighton & Hove Albion,0.0,,0.314970394174356,0.10714285714285714
Brighton & Hove Albion,1.0,,2.627779455685897,2.0678571428571426
Brighton & Hove Albion,1.0,,2.077299197918287,1.8964285714285716
Brighton & Hove Albion,0.9,,1.690934433755271,1.5000000000000002
Brighton & Hove Albion,21.0,,31.55014065993012,30.821428571428573
Brighton & Hove Albion,43.0,,67.58122684756634,63.5
Brighton & Hove Albion,41.0,,74.22113213247596,63.035714285714285
Brighton & Hove Albion,0.0,,0.15516632141540027,0.11607142857142858
Brighton & Hove Albion,0.04,,0.11464403154222189,0.09107142857142857
Brighton & Hove Albion,0.21500000000000002,,0.18985792515992517,0.20642857142857143
Brighton & Hove Albion,0.0,,0.14648256844124102,0.10857142857142857
Brighton & Hove Albion,0.21500000000000002,,0.1805737475572745,0.1992857142857143
Brighton & Hove Albion,0.07500000000000001,,0.15363453852754408,0.14035714285714285
Brighton & Hove Albion,0.1,,0.08585317231044638,0.10821428571428572
Brighton & Hove Albion,0.22999999999999998,,0.2006906065981155,0.24785714285714283
Brighton & Hove Albion,0.07500000000000001,,0.13954574831579739,0.13285714285714284
Brighton & Hove Albion,0.22999999999999998,,0.18785196242882263,0.24071428571428571
Brighton & Hove Albion,0.0,,2.4245219896521624,1.7857142857142858
Brighton & Hove Albion,14.0,,18.040335465387102,19.75
Brighton & Hove Albion,5.5,,7.023392508470699,7.071428571428571
Brighton & Hove Albion,36.4,,17.777797951377444,32.952
Brighton & Hove Albion,1.18,,1.252435933369754,1.4442857142857144
Brighton & Hove Albion,0.405,,0.49907639563222045,0.5157142857142858
Brighton & Hove Albion,0.06,,0.07905694150420947,0.07
Brighton & Hove Albion,0.19,,0.16448331801359647,0.17500000000000002
Brighton & Hove Albion,16.8,,4.65507608244305,17.284
Brighton & Hove Albion,0.0,,1.0659471779799345,0.39285714285714285
Brighton & Hove Albion,0.0,,0.7723735149271023,0.17857142857142858
Brighton & Hove Albion,0.0,,0.9567360740266436,0.21428571428571427
Brighton & Hove Albion,1.0,,2.627779455685897,2.0678571428571426
Brighton & Hove Albion,1.0,,2.077299197918287,1.8964285714285716
Brighton & Hove Albion,0.08,,0.03440930106817051,0.08439999999999999
Brighton & Hove Albion,-0.3,,1.056568019029527,-0.2821428571428572
Brighton & Hove Albion,-0.3,,1.072670356223986,-0.28928571428571426
Brighton & Hove Albion,500.5,,777.748412144051,778.0
Brighton & Hove Albion,617.5,,852.6782789273439,892.6071428571429
Brighton & Hove Albion,84.1,,5.398471270970335,84.21428571428574
Brighton & Hove Albion,6916.0,,13049.34333059669,12168.214285714286
Brighton & Hove Albion,1599.5,,5040.550652815414,4059.0714285714284
Brighton & Hove Albion,304.0,,380.9646677086053,412.82142857142856
Brighton & Hove Albion,328.0,,395.8583133304191,444.7857142857143
Brighton & Hove Albion,91.6,,4.348232931850549,91.575
Brighton & Hove Albion,167.0,,342.53478369696705,294.67857142857144
Brighton & Hove Albion,192.5,,363.4075703247143,325.39285714285717
Brighton & Hove Albion,86.5,,7.647546897206549,86.2857142857143
Brighton & Hove Albion,18.5,,59.362575280351045,46.285714285714285
Brighton & Hove Albion,28.5,,99.3854662386352,77.28571428571429
Brighton & Hove Albion,58.900000000000006,,15.706630470624205,59.22499999999999
Brighton & Hove Albion,1.0,,2.0522281090659025,1.2857142857142858
Brighton & Hove Albion,0.9,,1.690934433755271,1.5000000000000002
Brighton & Hove Albion,0.9,,1.9067965323738703,1.557142857142857
Brighton & Hove Albion,-0.25,,0.9009107678567349,-0.21428571428571433
Brighton & Hove Albion,9.5,,19.738770164806308,15.285714285714286
Brighton & Hove Albion,23.0,,66.59273678557288,53.0
Brighton & Hove Albion,7.5,,16.604009205403425,13.714285714285714
Brighton & Hove Albion,1.0,,5.672149541688796,2.892857142857143
Brighton & Hove Albion,43.0,,67.58122684756634,63.5
Brighton & Hove Albion,561.5,,795.1958221109097,832.1071428571429
Brighton & Hove Albion,35.0,,68.48654909839894,57.5
Brighton & Hove Albion,6.0,,30.390818545275344,18.25
Brighton & Hove Albion,1.5,,2.2829017087120094,2.2142857142857144
Brighton & Hove Albion,1.0,,4.267509837322019,2.7142857142857144
Brighton & Hove Albion,7.0,,46.40839814073976,23.964285714285715
Brighton & Hove Albion,6.5,,26.42930071923842,19.285714285714285
Brighton & Hove Albion,0.0,,25.101592520992508,7.357142857142857
Brighton & Hove Albion,0.0,,10.687232158839409,3.0714285714285716
Brighton & Hove Albion,0.0,,10.80582588309996,2.607142857142857
Brighton & Hove Albion,0.0,,0.6696362433535825,0.17857142857142858
Brighton & Hove Albion,500.5,,777.748412144051,778.0
Brighton & Hove Albion,2.0,,2.638742686008426,3.0
Brighton & Hove Albion,9.5,,9.269837872362935,11.678571428571429
Brighton & Hove Albion,23.0,,37.715307826457476,36.0
Brighton & Hove Albion,2.55,,1.3034995631418949,2.4299999999999997
Brighton & Hove Albion,16.0,,24.708458804788624,26.714285714285715
Brighton & Hove Albion,0.0,,10.162892872326834,3.107142857142857
Brighton & Hove Albion,0.5,,3.2764996162749256,1.9285714285714286
Brighton & Hove Albion,1.0,,3.2489314482696545,2.5
Brighton & Hove Albion,0.0,,2.1809662438042814,1.3571428571428572
Brighton & Hove Albion,0.0,,0.566946709513841,0.39285714285714285
Brighton & Hove Albion,2.0,,3.8687118291404463,3.1785714285714284
Brighton & Hove Albion,0.14500000000000002,,0.18014507674995917,0.2017857142857143
Brighton & Hove Albion,2.0,,2.298780445016778,2.107142857142857
Brighton & Hove Albion,0.0,,0.5479640045336466,0.17857142857142858
Brighton & Hove Albion,0.0,,0.9833266074561479,0.32142857142857145
Brighton & Hove Albion,0.0,,0.6118321864193026,0.32142857142857145
Brighton & Hove Albion,0.0,,0.5681120688308978,0.21428571428571427
Brighton & Hove Albion,0.0,,0.18898223650461365,0.03571428571428571
Brighton & Hove Albion,719.0,,910.4646780046878,1037.6785714285713
Brighton & Hove Albion,25.5,,203.52521521303754,114.07142857142857
Brighton & Hove Albion,132.5,,422.0280385755375,337.0357142857143
Brighton & Hove Albion,285.0,,474.6026505677417,466.75
Brighton & Hove Albion,151.0,,228.86444718475866,240.75
Brighton & Hove Albion,20.5,,46.837386143344304,38.5
Brighton & Hove Albion,719.0,,910.3314204033303,1037.4642857142858
Brighton & Hove Albion,17.0,,31.344560636280764,25.5
Brighton & Hove Albion,6.0,,12.939828184298023,10.571428571428571
Brighton & Hove Albion,40.7,,21.167688918043325,41.951851851851856
Brighton & Hove Albion,6.0,,15.358674711344364,11.5
Brighton & Hove Albion,43.3,,20.32316475456088,43.98888888888889
Brighton & Hove Albion,466.5,,618.1753006882047,678.0357142857143
Brighton & Hove Albion,2217.0,,2943.749553297577,3313.8928571428573
Brighton & Hove Albion,1026.5,,1669.2322459757636,1744.0714285714287
Brighton & Hove Albion,21.0,,31.55014065993012,30.821428571428573
Brighton & Hove Albion,16.5,,18.29866852646033,20.785714285714285
Brighton & Hove Albion,2.5,,17.510692122938448,9.571428571428571
Brighton & Hove Albion,15.0,,18.7764275836548,20.464285714285715
Brighton & Hove Albion,6.5,,13.989555817025499,12.178571428571429
Brighton & Hove Albion,512.0,,717.0602269318939,769.0357142857143
Brighton & Hove Albion,41.0,,74.22113213247596,63.035714285714285
Brighton & Hove Albion,79.5,,11.12126520152,76.85714285714286
Brighton & Hove Albion,5.5,,9.267554485276369,8.535714285714286
Brighton & Hove Albion,5.0,,4.517309448785268,6.035714285714286
Brighton & Hove Albion,22.5,,10.02569163467654,24.583333333333332
Brighton & Hove Albion,3.0,,5.368312869867316,4.678571428571429
Brighton & Hove Albion,1.295,,0.3140518610493678,1.2571428571428573
Brighton & Hove Albion,20.0,,13.309651588107984,21.535714285714285
Brighton & Hove Albion,26.0,,12.80149627497922,24.214285714285715
Brighton & Hove Albion,-3.0,,4.480852857218403,-2.6785714285714284
Brighton & Hove Albion,22.3,,12.417679728567244,21.639285714285712
Brighton & Hove Albion,1.35,,3.279620816254937,0.6035714285714285
Brighton & Hove Albion,12.0,,9.90717499603779,14.678571428571429
Brighton & Hove Albion,12.5,,14.446214787726289,16.214285714285715
Brighton & Hove Albion,1.5,,4.059576176173904,2.9642857142857144
Brighton & Hove Albion,7.0,,46.40839814073976,23.964285714285715
Brighton & Hove Albion,0.0,,0.262265264156481,0.07142857142857142
Brighton & Hove Albion,43.5,,45.848655447561455,62.392857142857146
Brighton & Hove Albion,7.5,,17.04565143384766,14.464285714285714
Brighton & Hove Albion,11.5,,8.808065087294176,12.214285714285714
Brighton & Hove Albion,45.7,,23.503683151649266,47.93571428571429
Bournemouth,25.5,,11.85216630636974,22.076923076923077
Bournemouth,13.0,,12.732574819668706,16.03846153846154
Bournemouth,1317.5,,1074.136831994022,1438.423076923077
Bournemouth,0.5,,3.7301268281180673,1.9230769230769231
Bournemouth,0.5,,3.7301268281180673,1.9230769230769231
Bournemouth,1.0,,1.5033296378372907,1.5
Bournemouth,3.0,,2.939387691339814,3.0
Bournemouth,0.0,,0.32581259360842113,0.11538461538461539
Bournemouth,1.15,,3.908588177137819,2.1884615384615382
Bournemouth,1.15,,3.4864859981627085,2.0961538461538463
Bournemouth,1.1,,1.6006392953586246,1.573076923076923
Bournemouth,22.0,,26.177059833725817,27.03846153846154
Bournemouth,43.5,,45.893337877500926,50.03846153846154
Bournemouth,27.5,,59.092639135513316,49.5
Bournemouth,0.015,,0.21711145666542936,0.14423076923076922
Bournemouth,0.08,,0.1244884918993905,0.10576923076923077
Bournemouth,0.15,,0.28840916447617637,0.2503846153846154
Bournemouth,0.015,,0.21394032237626814,0.1423076923076923
Bournemouth,0.15,,0.285727411786398,0.24807692307692308
Bournemouth,0.06,,0.3038329500539096,0.19230769230769232
Bournemouth,0.07500000000000001,,0.09711927638812928,0.11192307692307692
Bournemouth,0.15,,0.3730326857198771,0.3042307692307692
Bournemouth,0.06,,0.30138347665391346,0.19
Bournemouth,0.15,,0.371246756007583,0.30192307692307685
Bournemouth,0.5,,4.059556626036888,2.0
Bournemouth,12.5,,26.165979086181,20.53846153846154
Bournemouth,3.5,,9.256099859842946,6.653846153846154
Bournemouth,30.5,,20.14815686627998,30.61818181818182
Bournemouth,0.955,,1.729303505861425,1.5611538461538463
Bournemouth,0.25,,0.6146678903152624,0.5161538461538462
Bournemouth,0.065,,0.0788719165532271,0.06727272727272728
Bournemouth,0.25,,0.25331717399985904,0.24842105263157893
Bournemouth,17.6,,5.684725489951462,17.30909090909091
Bournemouth,0.0,,1.6677944901990958,0.6923076923076923
Bournemouth,0.0,,0.39223227027636803,0.07692307692307693
Bournemouth,0.0,,0.5883484054145521,0.11538461538461539
Bournemouth,1.15,,3.908588177137819,2.1884615384615382
Bournemouth,1.15,,3.4864859981627085,2.0961538461538463
Bournemouth,0.08,,0.05720775535473554,0.09181818181818181
Bournemouth,-0.1,,1.0793801640115213,-0.18846153846153849
Bournemouth,-0.1,,1.0761255288516083,-0.17307692307692307
Bournemouth,385.5,,383.6922404540068,455.15384615384613
Bournemouth,540.5,,495.1546891162863,608.6153846153846
Bournemouth,74.75,,6.366973680340909,73.9346153846154
Bournemouth,5953.0,,8029.195449396869,8459.26923076923
Bournemouth,1703.5,,3668.223100546723,3185.346153846154
Bournemouth,188.0,,141.1443778002347,190.15384615384616
Bournemouth,237.5,,164.95785942056654,224.15384615384616
Bournemouth,85.2,,6.8879794960831235,85.91153846153847
Bournemouth,142.5,,208.134250314181,201.8846153846154
Bournemouth,172.5,,230.48347846679565,237.92307692307693
Bournemouth,81.0,,10.55015931341615,81.71153846153847
Bournemouth,25.5,,65.07950167649977,53.30769230769231
Bournemouth,56.5,,141.7643331513472,113.38461538461539
Bournemouth,47.1,,13.626781229133558,49.3
Bournemouth,1.0,,1.5033296378372907,1.5
Bournemouth,1.1,,1.6006392953586246,1.573076923076923
Bournemouth,0.95,,1.362062915072349,1.2807692307692307
Bournemouth,-0.05,,0.9132612735937913,-0.0730769230769231
Bournemouth,10.5,,15.794497581314634,15.884615384615385
Bournemouth,25.0,,44.778858335671686,40.88461538461539
Bournemouth,12.5,,12.014158314255727,13.5
Bournemouth,2.0,,4.214991559440404,3.3846153846153846
Bournemouth,43.5,,45.893337877500926,50.03846153846154
Bournemouth,463.0,,450.76867169826187,537.6538461538462
Bournemouth,42.5,,80.64590218021954,68.8076923076923
Bournemouth,6.5,,23.652353924162522,16.076923076923077
Bournemouth,1.0,,3.3943391789181088,1.8076923076923077
Bournemouth,2.5,,4.188078318274385,3.5
Bournemouth,14.0,,34.54096787205682,27.03846153846154
Bournemouth,4.0,,56.96752111105469,29.46153846153846
Bournemouth,0.0,,21.6794833886788,9.0
Bournemouth,0.0,,18.523374007328812,7.346153846153846
Bournemouth,0.0,,1.0561177090573834,0.34615384615384615
Bournemouth,0.0,,0.36794648440311994,0.15384615384615385
Bournemouth,385.5,,383.6922404540068,455.15384615384613
Bournemouth,1.5,,2.3612252360553443,2.1538461538461537
Bournemouth,16.5,,10.354931935296117,13.76923076923077
Bournemouth,30.0,,31.94504897235492,36.38461538461539
